FACILITY_ID,FACILITY_NAME,CHEM_NAME,CAS_NUM,CHEM_ID,CARCINOGEN,CLEAN_AIR,LIST_3350,STREET_ADDRESS,CITY_NAME,COUNTY_NAME,STATE_ABBR,GENERIC_CHEM_NAME,CAS_CHEM_NAME,INDUSTRY_CODE
62234MWPRN526VA,M.O.W PRINTING INC.,ETHYLENE GLYCOL,    107-21-1,107211,N,Y,N,526 VANDALIA ST,COLLINSVILLE,MADISON,IL,NA,ETHYLENE GLYCOL,323
61021DXNMR1914W,ST MARYS CEMENT INC - DIXON PLANT,ETHYLENE GLYCOL,    107-21-1,107211,N,Y,N,1914 WHITE OAK LN,DIXON,LEE,IL,NA,ETHYLENE GLYCOL,327
60064BBTTLINTER,ABBOTT LABORATORIES - ABBOTT P ARK FACILITY,MERCURY COMPOUNDS,N458,N458,N,Y,Y,100 ABBOTT PARK RD,ABBOTT PARK,LAKE,IL,NA,MERCURY COMPOUNDS,325
60047HRNNG66NOR,INDUSTRIAL WIRE & CABLE II CORP,LEAD,   7439-92-1,7439921,Y,Y,Y,66 N BUESCHING RD,LAKE ZURICH,LAKE,IL,NA,LEAD,331
60531BLTRT100EN,BILTRITE METAL PRODUCTS INC,TOLUENE,    108-88-3,108883,N,Y,N,100 E N ST,LELAND,LA SALLE,IL,NA,TOLUENE,332
61554PKNNR1300S,PACIFIC ETHANOL PEKIN LLC,MANGANESE,   7439-96-5,7439965,N,Y,N,1300 S 2ND ST,PEKIN,TAZEWELL,IL,NA,MANGANESE,311
61547CTRPL8826W,CATERPILLAR INC MAPLETON PLANT,METHANOL,     67-56-1,67561,N,Y,N,8826 W RT 24,MAPLETON,PEORIA,IL,NA,METHANOL,331
61111SMLBN7972C,SAMUEL BINGHAM CO,DI(2-ETHYLHEXYL) PHTHALATE,    117-81-7,117817,Y,Y,N,7972 CREST HILLS DR,LOVES PARK,WINNEBAGO,IL,NA,DI(2-ETHYLHEXYL) PHTHALATE,326
60098GRDNL1425L,GUARDIAN ELECTRIC MANUFACTURING CO,1 1 1-TRICHLOROETHANE,     71-55-6,71556,N,Y,Y,1425 WEST LAKE AVE,WOODSTOCK,MCHENRY,IL,NA,1 1 1-TRICHLOROETHANE,335
61342TRKKRHWY25,TREKKER CHEMICAL,ETHYLBENZENE,    100-41-4,100414,N,Y,N,HWY 251 & N 4OTH RD,MENDOTA,LA SALLE,IL,NA,ETHYLBENZENE,325
60542VNSTR149SG,NORTH AURORA,CERTAIN GLYCOL ETHERS,N230,N230,N,Y,N,149 S GRANT ST,NORTH AURORA,KANE,IL,NA,CERTAIN GLYCOL ETHERS,324
60609MNLYL4435S,WHEATLAND TUBE CO - CHICAGO DIV,XYLENE (MIXED ISOMERS),   1330-20-7,1330207,N,Y,Y,4435 S WESTERN BLVD,CHICAGO,COOK,IL,NA,XYLENE (MIXED ISOMERS),331
62526DMCRN4666F,ADM DECATUR COMPLEX,TRICHLOROFLUOROMETHANE,     75-69-4,75694,N,N,N,4666 FARIES PKWY E,DECATUR,MACON,IL,NA,TRICHLOROFLUOROMETHANE,311
61520CLCDC17751,DUCK CREEK POWER STATION,TOLUENE,    108-88-3,108883,N,Y,N,17751 N CILCO RD,CANTON,FULTON,IL,NA,TOLUENE,2211
60473CCRTC15530,ACCURATE COATINGS & DISPERSIONS INC PLANT 2,COBALT COMPOUNDS,N096,N096,Y,Y,N,15530 S LASALLE ST,SOUTH HOLLAND,COOK,IL,NA,COBALT COMPOUNDS,325
60012CHMTL8200R,CHEMTOOL INC,COPPER COMPOUNDS,N100,N100,N,N,N,8200 RIDGEFIELD RD,CRYSTAL LAKE,MCHENRY,IL,NA,COPPER COMPOUNDS,324
61434DXLNC26SW4,DIXLINE CORP,TOLUENE,    108-88-3,108883,N,Y,N,26 SW 4TH AVENUE,GALVA,HENRY,IL,NA,TOLUENE,332
62526DMCRN4666F,ADM DECATUR COMPLEX,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",   7664-93-9,7664939,N,N,N,4666 FARIES PKWY E,DECATUR,MACON,IL,NA,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",332
60018DPNCX7100N,DAP INC,BUTYL BENZYL PHTHALATE,     85-68-7,85687,N,N,N,7100 N MANNHEIM RD,ROSEMONT,COOK,IL,NA,BUTYL BENZYL PHTHALATE,325
62240KMPNPPOBOX,KEMPEN PAINT CO,METHYL ISOBUTYL KETONE,    108-10-1,108101,N,Y,Y,2500 STATE ST,EAST CARONDELET,ST CLAIR,IL,NA,METHYL ISOBUTYL KETONE,325
60410HGRWD27711,HAGER WOOD PRESERVING,CHROMIUM,   7440-47-3,7440473,Y,Y,Y,27711 S FRONTAGE RD,CHANNAHON,WILL,IL,NA,CHROMIUM,321
60445DBRCH14461,DOBER CHEMICAL CORP,2-MERCAPTOBENZOTHIAZOLE,    149-30-4,149304,N,N,N,14461 S WAVERLY AVE,MIDLOTHIAN,COOK,IL,NA,2-MERCAPTOBENZOTHIAZOLE,325
60617CMSTL11236,ACME STEEL CO CHICAGO COKE PLANT,BENZO(G H I)PERYLENE,    191-24-2,191242,Y,Y,N,11236 S TORRENCE AVE,CHICAGO,COOK,IL,NA,BENZO(G H I)PERYLENE,331
61061WDSDVR2XXX,WEC CO,SELENIUM,   7782-49-2,7782492,N,Y,N,2606 RT 2 S,OREGON,OGLE,IL,NA,SELENIUM,333
60134BRGSS737PE,BURGESS-NORTON MFG CO PLANT 1,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",   7664-93-9,7664939,N,N,N,737 PEYTON ST,GENEVA,KANE,IL,NA,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",332
60455NCLCH7351S,UNOCAL CORP,METHYL ACRYLATE,     96-33-3,96333,N,N,N,7351 S 78TH AVE,BRIDGEVIEW,COOK,IL,NA,METHYL ACRYLATE,325
60622MRCNR1919N,AMERICAN RACK CO,DICHLOROMETHANE,     75-09-2,75092,Y,Y,Y,1919 N PAULINA ST,CHICAGO,COOK,IL,NA,DICHLOROMETHANE,332
60638FHGHT6600S,HOUGHTON INTERNATIONAL INC,BARIUM COMPOUNDS,N040,N040,N,N,N,6600 S NASHVILLE AVE,CHICAGO,COOK,IL,NA,BARIUM COMPOUNDS,324
61615PRDSP4349W,PEORIA DISPOSAL CO #1,BARIUM COMPOUNDS,N040,N040,N,N,N,4349 W SOUTHPORT RD,PEORIA,PEORIA,IL,NA,BARIUM COMPOUNDS,562
61354KSCRP6251R,EAKAS CORP,CERTAIN GLYCOL ETHERS,N230,N230,N,Y,N,6251 RT 251,PERU,LA SALLE,IL,NA,CERTAIN GLYCOL ETHERS,326
60014JHNCR2931B,JOHN CRANE INC,PENTACHLOROBENZENE,    608-93-5,608935,Y,N,N,29-31 BURDENT DR,CRYSTAL LAKE,MCHENRY,IL,NA,PENTACHLOROBENZENE,339
60139JNRCS2WLAK,JNR CUSTOMATIC SREW INC,MANGANESE,   7439-96-5,7439965,N,Y,N,200 W LAKE DR,GLENDALE HEIGHTS,DUPAGE,IL,NA,MANGANESE,332
62301KNPHD1701N,KNAPHEIDE MANUFACTURING CO,TOLUENE,    108-88-3,108883,N,Y,N,1701 N 16TH ST,QUINCY,ADAMS,IL,NA,TOLUENE,336
61832TPKNC915NM,VISCOFAN USA INC,SODIUM SULFATE (SOLUTION),   7757-82-6,7757826,N,N,N,915 N MICHIGAN AVE,DANVILLE,VERMILION,IL,NA,SODIUM SULFATE (SOLUTION),326
61920MBRNN1555N,ARKWRIGHT INC,CERTAIN GLYCOL ETHERS,N230,N230,N,Y,N,1555 N 5TH ST,CHARLESTON,COLES,IL,NA,CERTAIN GLYCOL ETHERS,325
60620RLPRD525W7,RUAL PRODS CO,AMMONIA,   7664-41-7,7664417,N,N,N,525 W 76TH ST,CHICAGO,COOK,IL,NA,AMMONIA,325
62202CHMTC3500M,SOLVAY FLUORIDES LLC,SODIUM HYDROXIDE (SOLUTION),   1310-73-2,1310732,N,N,N,3500 MISSOURI AVE,ALORTON,ST CLAIR,IL,NA,SODIUM HYDROXIDE (SOLUTION),325
62526DMCRN4666F,ADM DECATUR COMPLEX,PROPYLENE OXIDE,     75-56-9,75569,Y,Y,N,4666 FARIES PKWY E,DECATUR,MACON,IL,NA,PROPYLENE OXIDE,311
60439RHMHSMAINS,ROHM & HAAS DVI LEMONT PLANT,ETHYL ACRYLATE,    140-88-5,140885,Y,Y,N,MAIN ST & MALEY RD,LEMONT,COOK,IL,NA,ETHYL ACRYLATE,325
62201TRDWS7MOBI,VEOLIA ES TECHNICAL SOLUTIONS LLC,BROMOXYNIL OCTANOATE,   1689-99-2,1689992,N,N,N,7 MOBILE AVE,SAUGET,ST CLAIR,IL,NA,BROMOXYNIL OCTANOATE,562
61920TRLMB1000N,GREAT DANE TRAILERS,TOLUENE,    108-88-3,108883,N,Y,N,1000 N 14TH ST,CHARLESTON,COLES,IL,NA,TOLUENE,336
60612RSDRC317NF,RESIDUE RECYCLING RESOURCES INC,COPPER,   7440-50-8,7440508,N,N,N,317 N FRANCISCO,CHICAGO,COOK,IL,NA,COPPER,331
60901PLTBTRR6BO,PILOT BATTERY INC,LEAD,   7439-92-1,7439921,Y,Y,Y,2496 S 8000 W RD  BOX 124A,KANKAKEE,KANKAKEE,IL,NA,LEAD,335
6120WSTLWR43581,STEEL WAREHOUSE OF QUAD CITIES (SPC),NICKEL,   7440-02-0,7440020,Y,Y,Y,4305 81ST AVENUE WEST,ROCK ISLAND,ROCK ISLAND,IL,NA,NICKEL,999
60620JVMXC9300S,JM OPERATING CO LLC,SODIUM HYDROXIDE (SOLUTION),   1310-73-2,1310732,N,N,N,9300 S SANGAMON ST,CHICAGO,COOK,IL,NA,SODIUM HYDROXIDE (SOLUTION),325
62881RDCBR1015S,RADIAC ABRASIVES INC,ALUMINUM OXIDE (FIBROUS FORMS),   1344-28-1,1344281,N,N,N,1015 S COLLEGE AVE,SALEM,MARION,IL,NA,ALUMINUM OXIDE (FIBROUS FORMS),327
60540MYRMT515SP,OZINGA READY-MIX CONCRETE - NAPERVILLE,NITRATE COMPOUNDS,N511,N511,N,N,N,515 SPRING AVE,NAPERVILLE,DUPAGE,IL,NA,NITRATE COMPOUNDS,327
60609HYSNC4309S,HYSAN CORP,SODIUM HYDROXIDE (SOLUTION),   1310-73-2,1310732,N,N,N,4309 S MORGAN ST,CHICAGO,COOK,IL,NA,SODIUM HYDROXIDE (SOLUTION),325
60008NRTHR600HI,NORTHORP GRUMMAN SYSTEMS,AMMONIA,   7664-41-7,7664417,N,N,N,500-600-600A HICKS RD,ROLLING MEADOWS,COOK,IL,NA,AMMONIA,334
6009WZNNRG9THST,ZION ENERGY CENTER,NAPHTHALENE,     91-20-3,91203,N,Y,N,9TH ST,ZION,LAKE,IL,NA,NAPHTHALENE,2211
60064MCCHM2100C,EMCO CHEMICAL DISTRIBUTORS INC,CYCLOHEXANE,    110-82-7,110827,N,N,N,2100 COMMONWEALTH AVE,NORTH CHICAGO,LAKE,IL,NA,CYCLOHEXANE,325
60499CHMCN7050W,UNIVAR USA INC,1 1 1-TRICHLOROETHANE,     71-55-6,71556,N,Y,Y,7050 W 71ST ST,BEDFORD PARK,COOK,IL,NA,1 1 1-TRICHLOROETHANE,4246
60525JMHBRRTE66,J M HUBER CORP,COPPER,   7440-50-8,7440508,N,N,N,RTE 66 & FIRST AVE,MC COOK,COOK,IL,NA,COPPER,325
60632THMRV3843W,MARVEL GROUP INC,MELAMINE,    108-78-1,108781,N,N,N,3843 W 43RD ST,CHICAGO,COOK,IL,NA,MELAMINE,337
6001WZNGRD2WJAR,OZINGA READY-MIX CONCRETE DESPLAINES YARD,NITRATE COMPOUNDS,N511,N511,N,N,N,200 W JARVIS RD,DES PLAINES,COOK,IL,NA,NITRATE COMPOUNDS,327
60510DYNTR1333N,VARN INTERNATIONAL INC A FLINT GROUP CO,CYCLOHEXANE,    110-82-7,110827,N,N,N,1333 N KIRK RD,BATAVIA,KANE,IL,NA,CYCLOHEXANE,325
60506WLKRP840NR,MCNISH CORP WALKER PROCESS EQUIPMENT DIV,LEAD,   7439-92-1,7439921,Y,Y,Y,840 N RUSSELL AVE,AURORA,KANE,IL,NA,LEAD,333
60101WHSLS777FA,W H SALISBURY & CO RUBBER GLOVE DIV,FREON 113,     76-13-1,76131,N,N,N,777 FACTORY RD,ADDISON,DUPAGE,IL,NA,FREON 113,326
60013FXVLL640IN,FOX VALLEY SYSTEMS INC,M-XYLENE,    108-38-3,108383,N,Y,Y,640 INDUSTRIAL DR,CARY,MCHENRY,IL,NA,M-XYLENE,325
62525CTRPL27THP,CATERPILLAR INC DECATUR FAC,DICHLORODIFLUOROMETHANE,     75-71-8,75718,N,N,N,27TH ST & E. PERSHING RD,DECATUR,MACON,IL,NA,DICHLORODIFLUOROMETHANE,333
62526DMCRN4666F,ADM DECATUR COMPLEX,NITRIC ACID,   7697-37-2,7697372,N,N,N,4666 FARIES PKWY E,DECATUR,MACON,IL,NA,NITRIC ACID,311
60623MPRHR1615N,EMPIRE HARD CHROME INC,PHOSPHORIC ACID,   7664-38-2,7664382,N,N,N,1615 S KOSTNER AVE,CHICAGO,COOK,IL,NA,PHOSPHORIC ACID,332
60098WHLBR14512,WHEELABRATOR TECHNOLOGIES INC,NICKEL,   7440-02-0,7440020,Y,Y,Y,14512 W WASHINGTON ST,WOODSTOCK,MCHENRY,IL,NA,NICKEL,325
60445DBRCH14461,DOBER CHEMICAL CORP,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",   7664-93-9,7664939,N,N,N,14461 S WAVERLY AVE,MIDLOTHIAN,COOK,IL,NA,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",325
60445DBRCH14461,DOBER CHEMICAL CORP,TOLUENE,    108-88-3,108883,N,Y,N,14461 S WAVERLY AVE,MIDLOTHIAN,COOK,IL,NA,TOLUENE,325
62863VGCLC779HW,VIGO COAL OPERATING CO INC FRIENDSVILLE MINE,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,N090,N,Y,Y,7790 HWY 15,MOUNT CARMEL,WABASH,IL,NA,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),2121
62201TRDWS7MOBI,VEOLIA ES TECHNICAL SOLUTIONS LLC,THALLIUM COMPOUNDS,N760,N760,N,N,N,7 MOBILE AVE,SAUGET,ST CLAIR,IL,NA,THALLIUM COMPOUNDS,562
60609WRCPC3617A,WM WRIGLEY JR CO WRICO PACKAGING DIV,ACETONE,     67-64-1,67641,N,N,N,3617 S ASHLAND AVE,CHICAGO,COOK,IL,NA,ACETONE,323
6295WWLLMS16468,WILLIAMSON ENERGY,MERCURY,   7439-97-6,7439976,N,Y,Y,16468 LIBERTY SCHOOL RD,MARION,WILLIAMSON,IL,NA,MERCURY,2121
62864VRNWDONEVE,WORLD COLOR PRESS VERN-WOOD PRESS DIV,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",   7664-93-9,7664939,N,N,N,1 VERN-WOOD RD,MOUNT VERNON,JEFFERSON,IL,NA,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",323
60106MCRTC345EA,FREUDENBERG NOK,METHANOL,     67-56-1,67561,N,Y,N,345 E GREEN ST,BENSENVILLE,DUPAGE,IL,NA,METHANOL,339
61356HRPRW525EL,HARPER-WYMAN CO,DICHLOROMETHANE,     75-09-2,75092,Y,Y,Y,525 ELM PL,PRINCETON,BUREAU,IL,NA,DICHLOROMETHANE,332
60477NDRWC80008,ANDREW CORP,PHOSPHORIC ACID,   7664-38-2,7664382,N,N,N,8000 - 8012 W 186TH ST,TINLEY PARK,WILL,IL,NA,PHOSPHORIC ACID,334
62201TRDWS7MOBI,VEOLIA ES TECHNICAL SOLUTIONS LLC,PROPOXUR,    114-26-1,114261,N,Y,N,7 MOBILE AVE,SAUGET,ST CLAIR,IL,NA,PROPOXUR,562
60131SCNDS2350N,FINISHING CO INC,CYANIDE COMPOUNDS,N106,N106,N,Y,Y,2340 N 17TH AVE,FRANKLIN PARK,COOK,IL,NA,CYANIDE COMPOUNDS,332
60120SHKPR1201S,ITW SHAKEPROOF,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",   7647-01-0,7647010,N,Y,N,1201 ST CHARLES RD,ELGIN,KANE,IL,NA,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",332
60152THVLS1400N,ENGINEERED POLYMER SOLUTIONS INC,1 2 4-TRIMETHYLBENZENE,     95-63-6,95636,N,N,N,1400 N STATE ST,MARENGO,MCHENRY,IL,NA,1 2 4-TRIMETHYLBENZENE,325
60651MCCRP901KI,AMCO A LEGGETT & PLATT CO,COBALT COMPOUNDS,N096,N096,Y,Y,N,901 N KILPATRICK AVE,CHICAGO,COOK,IL,NA,COBALT COMPOUNDS,337
60013PRPNT100IN,HALSTEAD ENTS INC PROPOINT,METHYL ETHYL KETONE,     78-93-3,78933,N,N,Y,700 INDUSTRIAL DR,CARY,MCHENRY,IL,NA,METHYL ETHYL KETONE,332
61354MRCNNWESTM,AMERICAN NICKELOID CO,CHLORINE,   7782-50-5,7782505,N,Y,N,2900 MAIN ST,PERU,LA SALLE,IL,NA,CHLORINE,332
60501MCMPN6850S,3M CO BEDFORD PARK,BENZENE,     71-43-2,71432,Y,Y,Y,6850 S HARLEM AVE,BEDFORD PARK,COOK,IL,NA,BENZENE,322
60202RSTLM2301O,RUST-OLEUM CORP,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,N090,N,Y,Y,2301 OAKTON ST,EVANSTON,COOK,IL,NA,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),325
60142NNSPCONEUN,UNION SPECIAL CORP,DICHLOROMETHANE,     75-09-2,75092,Y,Y,Y,ONE UNION SPECIAL PLAZA,HUNTLEY,MCHENRY,IL,NA,DICHLOROMETHANE,333
60608KRRXX2444W,KERR GROUP INC,CERTAIN GLYCOL ETHERS,N230,N230,N,Y,N,2444 W 16TH ST,CHICAGO,COOK,IL,NA,CERTAIN GLYCOL ETHERS,332
61821KRFTN1701W,KRAFT HEINZ FOODS CO,SODIUM HYDROXIDE (SOLUTION),   1310-73-2,1310732,N,N,N,1701 W BRADLEY AVE,CHAMPAIGN,CHAMPAIGN,IL,NA,SODIUM HYDROXIDE (SOLUTION),311
60627CMSTL13500,ARCELORMITTAL RIVERDALE LLC,SODIUM HYDROXIDE (SOLUTION),   1310-73-2,1310732,N,N,N,13500 S PERRY AVE,RIVERDALE,COOK,IL,NA,SODIUM HYDROXIDE (SOLUTION),331
62526CLMTC2120N,T/CCI MANUFACTURING,NICKEL,   7440-02-0,7440020,Y,Y,Y,2120 N 22ND ST,DECATUR,MACON,IL,NA,NICKEL,336
62301WSPK02400N,WIS-PAK OF QUINCY,PHOSPHORIC ACID,   7664-38-2,7664382,N,N,N,2400 N 30TH ST,QUINCY,ADAMS,IL,NA,PHOSPHORIC ACID,3121
60123PRNTP1400A,PRINTPACK INC,CERTAIN GLYCOL ETHERS,N230,N230,N,Y,N,1400 ABBOTT DR,ELGIN,KANE,IL,NA,CERTAIN GLYCOL ETHERS,326
60614HRWNL2015N,HORWEEN LEATHER CO,MANGANESE,   7439-96-5,7439965,N,Y,N,2015 N ELSTON,CHICAGO,COOK,IL,NA,MANGANESE,316
61204WRCTN404TE,WEAR-COTE INTERNATIONAL INC,TETRACHLOROETHYLENE,    127-18-4,127184,Y,Y,Y,101 10TH ST,ROCK ISLAND,ROCK ISLAND,IL,NA,TETRACHLOROETHYLENE,332
60131MPRGL10909,VALMONT COATINGS INC EMPIRE GALVANIZING,SODIUM HYDROXIDE (SOLUTION),   1310-73-2,1310732,N,N,N,10909 FRANKLIN AVE,FRANKLIN PARK,COOK,IL,NA,SODIUM HYDROXIDE (SOLUTION),332
60131BRTFR11000,BRETFORD MANUFACTURING INC,XYLENE (MIXED ISOMERS),   1330-20-7,1330207,N,Y,Y,11000 SEYMOUR AVE,FRANKLIN PARK,COOK,IL,NA,XYLENE (MIXED ISOMERS),337
60901GNBNC2500W,EXIDE TECHNOLOGIES,AMMONIA,   7664-41-7,7664417,N,N,N,2475 W STATION ST,KANKAKEE,KANKAKEE,IL,NA,AMMONIA,335
6225WPRRST1739N,PRAIRIE STATE GENERATING CO,MANGANESE COMPOUNDS,N450,N450,N,Y,N,1739 NEW MARIGOLD ROAD,MARISSA,WASHINGTON,IL,NA,MANGANESE COMPOUNDS,2211
62839FLRTLEASHR,SOUTHWIRE CO,ALUMINUM OXIDE (FIBROUS FORMS),   1344-28-1,1344281,N,N,N,46 EASH RD,FLORA,CLAY,IL,NA,ALUMINUM OXIDE (FIBROUS FORMS),331
60650CCRTN3130S,ACCURATE ANODIZING,SODIUM HYDROXIDE (SOLUTION),   1310-73-2,1310732,N,N,N,3130 S AUSTIN BLVD,CICERO,COOK,IL,NA,SODIUM HYDROXIDE (SOLUTION),332
60609MRCNN1101W,ARDAGH METAL BEVERAGE USA INC RE : CHICAGO PLANT,METHYL ETHYL KETONE,     78-93-3,78933,N,N,Y,1101 W 43RD ST,CHICAGO,COOK,IL,NA,METHYL ETHYL KETONE,332
6016WDYNMC421RA,DYNAMIC MANUFACTURING INC,COPPER,   7440-50-8,7440508,N,N,N,4201 RAYMOND DR,HILLSIDE,COOK,IL,NA,COPPER,336
62618KNTFDHWY12,KENT NUTRITION GROUP INC,COPPER COMPOUNDS,N100,N100,N,N,N,8679 KENT FEED RD,BEARDSTOWN,CASS,IL,NA,COPPER COMPOUNDS,311
60185LMXXTPOWIS,ALCOA EXTRUSIONS INC,SODIUM SULFATE (SOLUTION),   7757-82-6,7757826,N,N,N,1655 POWIS RD,WEST CHICAGO,DUPAGE,IL,NA,SODIUM SULFATE (SOLUTION),331
60648PTTWY6100W,CCL CUSTOM MANUFACTURING INC NILES,TERT-BUTYL ALCOHOL,     75-65-0,75650,N,N,N,6100 W HOWARD ST,NILES,COOK,IL,NA,TERT-BUTYL ALCOHOL,325
60013FLXCN165CH,AMPAC FLEXIBLES LLC (PREVIOUSLY FLEXICON INC),ISOPROPYL ALCOHOL (MANUFACTURING STRONG-ACID PROCESS ONLY NO SUPPLIER),     67-63-0,67630,N,N,N,165 CHICAGO ST,CARY,MCHENRY,IL,NA,ISOPROPYL ALCOHOL (MANUFACTURING STRONG-ACID PROCESS ONLY NO SUPPLIER),326
60647PRCSN3737W,PRECISION SCIENTIFIC INC,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,N090,N,Y,Y,3737 W CORTLAND ST,CHICAGO,COOK,IL,NA,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),339
60411NTDGL1001S,UGN  INC.,BARIUM COMPOUNDS,N040,N040,N,N,N,1001 STATE ST,CHICAGO HEIGHTS,COOK,IL,NA,BARIUM COMPOUNDS,336
60623MYRST3201S,MEYER STEEL DRUM INC,XYLENE (MIXED ISOMERS),   1330-20-7,1330207,N,Y,Y,3201 S MILLARD AVE,CHICAGO,COOK,IL,NA,XYLENE (MIXED ISOMERS),332
61107RDTTN715NO,ROCKFORD ARROW ANODIZING  READETTE & DUNN PLATERS,SODIUM HYDROXIDE (SOLUTION),   1310-73-2,1310732,N,N,N,715 N MADISON ST,ROCKFORD,WINNEBAGO,IL,NA,SODIUM HYDROXIDE (SOLUTION),332
60411CTDFL500ST,CFC INTERNATIONAL,XYLENE (MIXED ISOMERS),   1330-20-7,1330207,N,Y,Y,500 STATE ST,CHICAGO HEIGHTS,COOK,IL,NA,XYLENE (MIXED ISOMERS),325
60174MSNTRPOWIS,MASONITE TECHNICAL CENTER,NICKEL COMPOUNDS,N495,N495,N,Y,Y,1955 POWIS RD,WEST CHICAGO,DUPAGE,IL,NA,NICKEL COMPOUNDS,332
60440QNTMC525WC,QUANTUM CULINARY LLC,CHLORODIFLUOROMETHANE,     75-45-6,75456,N,N,N,525 W CROSSROADS PKWY,BOLINGBROOK,WILL,IL,NA,CHLORODIFLUOROMETHANE,311
60510WHTTK1500L,HENTZEN COATINGS INC BATAVIA FACILITY,DIMETHYL PHTHALATE,    131-11-3,131113,N,Y,N,1500 LATHEM ST,BATAVIA,KANE,IL,NA,DIMETHYL PHTHALATE,325
61520CNTNN260EA,CANTON INDUSTRIAL CORPORATION,ETHYLENE GLYCOL,    107-21-1,107211,N,Y,N,260 EAST ELM ST,CANTON,FULTON,IL,NA,ETHYLENE GLYCOL,332
60638WLLMS5241W,WILLIAMS-HAYWARD PROTECTIVE COATINGS INC,METHYL ISOBUTYL KETONE,    108-10-1,108101,N,Y,Y,5241 W 70TH PL,BEDFORD PARK,COOK,IL,NA,METHYL ISOBUTYL KETONE,325
61422VGHNB201WE,VAUGHAN & BUSHNELL MANUFACTURING CO,STYRENE,    100-42-5,100425,Y,Y,N,201 W MAIN ST,BUSHNELL,MCDONOUGH,IL,NA,STYRENE,332
60016LLNST195AL,ITW FASTEX,1 1 1-TRICHLOROETHANE,     71-55-6,71556,N,Y,Y,195 ALGONQUIN RD,DES PLAINES,COOK,IL,NA,1 1 1-TRICHLOROETHANE,316
62217LLNSP1901B,BALDWIN ENERGY COMPLEX,MOLYBDENUM TRIOXIDE,   1313-27-5,1313275,N,N,N,10901 BALDWIN RD,BALDWIN,RANDOLPH,IL,NA,MOLYBDENUM TRIOXIDE,2211
60090KWCDR265EM,KIWI CODERS CORP,METHANOL,     67-56-1,67561,N,Y,N,265 E MESSNER DR,WHEELING,COOK,IL,NA,METHANOL,339
60622MDWST1001W,MIDWEST ZINC CORP CHICAGO FACILITY,ZINC (FUME OR DUST),   7440-66-6,7440666,N,N,N,1001 W WEED ST,CHICAGO,COOK,IL,NA,ZINC (FUME OR DUST),325
6132WMRQSN7531W,MARQUIS INC,TOLUENE,    108-88-3,108883,N,Y,N,7531 W POWER PLANT RD,HENNEPIN,PUTNAM,IL,NA,TOLUENE,4247
60007VDJTS1855E,VIDEOJET TECHNOLOGIES INC,METHYL ISOBUTYL KETONE,    108-10-1,108101,N,Y,Y,1855 ESTES AVE,ELK GROVE VILLAGE,COOK,IL,NA,METHYL ISOBUTYL KETONE,325
60142PNTPL11314,PENTAPLEX INC,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",   7664-93-9,7664939,N,N,N,11314 MAIN ST,HUNTLEY,MCHENRY,IL,NA,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",334
60609MRCNN1101W,ARDAGH METAL BEVERAGE USA INC RE : CHICAGO PLANT,SODIUM HYDROXIDE (SOLUTION),   1310-73-2,1310732,N,N,N,1101 W 43RD ST,CHICAGO,COOK,IL,NA,SODIUM HYDROXIDE (SOLUTION),332
61080BLTCR429GA,PRIME CAST INC,METHYLENEBIS(PHENYLISOCYANATE),    101-68-8,101688,N,N,N,429 GARDNER ST,SOUTH BELOIT,WINNEBAGO,IL,NA,METHYLENEBIS(PHENYLISOCYANATE),331
60448SMSML197S9,SMS MILLCRAFT MOKENA,MANGANESE,   7439-96-5,7439965,N,Y,N,19700 S 97TH AVE,MOKENA,WILL,IL,NA,MANGANESE,999
62201TRDWS7MOBI,VEOLIA ES TECHNICAL SOLUTIONS LLC,AMITRAZ,  33089-61-1,33089611,N,N,N,7 MOBILE AVE,SAUGET,ST CLAIR,IL,NA,AMITRAZ,562
